FileName	CPPvoiceDet	CPPNOvoiceDet	Pitch	CPP fo Voice Det
p226_118	11.35567848035398	8.102651787475759	131.11518141608752	141.69218719613917
p226_119	13.07984852268242	9.621837039870709	113.04924745240749	146.27422840144607
p226_120	11.206333084063223	8.046265998842694	134.42241736125493	111.58084179951533
p226_121	11.711135620649763	7.199249173217716	105.41735802522996	106.04867668760768
p226_122	13.136187655251035	8.776657385096621	134.69228165769923	156.25170808512058
p226_124	11.780620355241066	8.5947822054569	137.85227798494975	137.5852891384197
p226_125	8.682807622982615	5.312802341636812	145.78125937951293	118.7638303785429
p226_126	11.016249619930026	7.835805757426889	122.59482813537072	156.06955879994888
p226_127	11.112763177352043	7.856954802215599	125.29923433523338	131.9022502559313
p226_128	11.409289568816428	8.501797353490305	119.13331212041864	150.27587708005646
p226_129	8.7988863346599	5.482880730224623	215.25395273370444	142.67439669279202
p226_130	10.386544528441043	6.546029999106358	139.10356047531138	165.443876332736
p226_131	12.99941110515388	6.699930690656421	122.74308165174065	111.19128921355167
p226_132	10.40198311548026	7.23045870266198	151.9808949252187	134.9928079576824
p226_133	11.516109749184157	6.866249992127899	171.6505996036924	322.5806451612903
p226_134	11.421372972438759	8.127719333297435	155.1407355634637	126.93561102459725
p226_135	12.882323236651846	9.094805862915631	129.63995565659323	165.49686702710034
p226_136	12.207114862633958	8.007623320728339	122.46261027748305	178.56687448621577
p226_137	11.995143650359436	6.391310603534355	169.43839193752694	118.25100599429605
p226_138	12.774927906982875	9.652004805270357	132.4615764650511	140.12606840682676
p226_139	13.620290421727585	8.599781794932872	128.88310311740506	115.85519261416336
p226_140	11.19935049242047	7.935990454273988	113.79307971185149	118.53557766104187
p226_141	11.360065739590478	7.195093659767607	125.0720312520468	115.40047962040416
p226_142	12.879933568721082	8.570409373900329	119.6502037469126	125.53281566731111
p226_143	13.008574246230175	9.850208919471006	110.0547699410867	141.71561026674323
p226_144	11.721295528905156	8.147877151851768	152.04698653116662	127.55802715784715
p226_145	11.040741758768974	8.13805362769625	145.13833839588733	114.53953063379836
p226_146	11.882265303214886	8.550348464509833	145.69218801301474	123.10026429604761
p226_148	10.36876951643806	6.542264350919085	136.19420449306637	159.80004345947913
p226_149	11.849175184197371	7.866864479825684	135.1606683438657	146.24298743870486
p226_150	10.654102504203287	6.212631268566599	163.9347052837548	123.67648821370611
p226_151	12.417299229365206	7.414170359630446	152.01681144329413	144.09645731657398
p226_152	12.326955315673054	8.195093181127346	133.3595797213541	122.54732309522713
p226_153	10.251701791414757	6.587928235064288	131.18455240398592	122.63381042512408
p226_154	10.408204418321702	7.550445202871993	176.1885211498966	142.63784023662288
p226_155	10.10823649595655	7.130767245361752	144.3403163413808	130.81770418685417
p226_156	10.891000398947414	7.550740536727923	139.4706122500007	119.54629339272603
p226_157	11.36652697961057	7.941659471373313	109.02319562422659	127.72122849415352
p226_158	13.276879193401118	7.905274033623796	129.48578059787025	124.54089824757938
p226_159	11.803110569174496	9.155867413485227	169.46744587196818	119.42273765202881
p226_160	10.046869365151117	5.996185766410526	119.97014144916832	130.71393313012376
p226_161	13.901738791265883	9.24627317323525	111.16495422568009	139.49939170713384
p226_162	11.916596256790596	7.41880626099982	143.16027081351143	153.076225217448
p226_163	13.274358325064728	7.4046907433343145	132.4237652483043	117.16711320985873
p226_164	11.785535707073631	8.388482914279907	135.15745628190362	127.08114336045571
p226_165	12.01959123041598	6.936863729466669	121.28287983017023	117.69505971006124
p226_166	11.651369046169405	8.009178917518552	113.24688433904969	114.46320064497326
p226_167	14.276829034239055	8.7261806685563	140.82907414003313	114.19535952751981
p226_168	12.409843893982918	7.184958717105531	155.8081542759207	125.70959029639359
p226_169	13.873385620376661	9.419548962116233	118.46014793494633	139.92414775050324
p226_171	12.036402427809943	8.898186198682104	144.50673244888605	126.38922332513734
p226_172	11.601444243709276	6.461485496240442	144.1898709660201	118.53174164430999
p226_173	11.974418963588235	8.268713855680868	169.1381763468756	208.48346028863557
p226_174	11.556772393806263	6.643089150302966	168.54850769234582	119.7641145416141
p226_175	11.9545290648469	8.406420852542675	154.07657217340417	122.78529829037372
p226_176	12.056431919426464	6.708586259701485	130.9666188680598	127.64547342115901
p226_177	11.761099777886468	6.167744609957161	128.56383925357628	149.76703458500174
p226_178	11.478763621413991	6.738677010414107	128.28917421470513	121.31398013744781
p226_179	10.938300732842139	8.587861580511229	131.84893843451624	134.22491893934
p226_180	10.825609627084143	7.32286117477895	131.44919658410697	136.05874746790855
p226_181	12.976872756933876	7.872012869745212	109.93669793755981	108.07927133143173
p226_183	10.957304406833536	7.411768190218109	127.45082537085626	105.5170234693719
p226_184	10.502515804469796	6.5595989360481735	127.02095582603869	117.14574908111429
p226_185	10.794575419610853	6.881660702044394	168.69325034906248	118.68623256978738
p226_186	11.932974459365674	7.758319814720941	117.8385398806099	157.8500769978978
p226_187	11.733350906998927	6.617496223317757	146.00984864894693	120.1622024388278
p226_188	10.115212197307129	7.516821426217368	150.79015011497944	143.99604366676584
p226_190	13.411339288517041	8.940529232756141	128.57129392772714	146.1598459403272
p226_191	11.06056821204965	7.754629006140324	135.19344046043057	177.20436616150369
p226_192	13.0958012138683	7.058479398765717	109.06198300307548	144.0009076917146
p226_193	12.527664662553422	9.350491254259325	121.77272016805	118.52842522597126
p226_194	11.104307712700123	7.108452587174528	147.14347879823103	326.51619511982864
p226_195	11.402721598292109	7.889582346824076	129.0007911110734	139.49542008514615
p226_197	13.238156250255244	8.703764352888438	164.68289648769124	119.93861551815804
p226_198	9.974519002692958	5.600117566381752	211.0512532944481	101.27173669582844
p226_199	13.105094869140133	9.175064722880393	112.7155829374824	124.53011480234161
p226_200	10.60995454769917	5.715415564053945	144.96116281886677	116.30785209275737
p226_201	11.927046237650652	7.922130617198756	139.74575264203963	170.90884137535042
p226_202	14.716488393511138	9.65579961812667	107.3392603009536	121.30537665248444
p226_203	12.298443503051098	7.927041172185916	137.39508137908066	128.67510453674308
p226_204	10.537260620999096	7.819923126393458	154.2048766643014	140.2943399239143
p226_205	12.120191732838386	8.857943995870293	109.8952516122285	123.27489988761353
p226_206	11.58147622213227	8.608653215902772	113.65312495120335	138.95233206907812
p226_207	9.465946709490247	7.160995267999539	119.75862333441628	93.26886737753371
p226_208	12.141375704931129	8.564967459206835	111.87078977135513	273.7926894348058
p226_209	13.42323845448905	7.951641552931135	111.72294556664221	113.88818195746477
p226_210	11.569732076568247	6.568679836947894	177.40057827500462	151.36186880662217
p226_211	14.212734902950356	8.044967936492846	108.45780075922875	134.02896930998537
p226_212	12.266383944927204	8.23701436123865	124.77095632438692	122.68311453596624
p226_213	12.994268672439548	6.79321751698954	196.82628665181423	140.14629165397562
p226_214	9.97717380853599	6.977168878720362	151.9242635833707	279.31804191758016
p226_215	12.28982323261267	7.391715153734843	118.71270802443128	134.61995752226338
p226_216	11.32311471391689	6.704970567265644	137.68610781171313	190.35413637951132
p226_217	11.222970923332449	6.66951282022795	130.2055357733882	239.85179373109668
p226_218	13.262892393126414	6.954048911701551	113.97984821185634	108.34297615211867
p226_219	13.564874595792867	6.566487864662052	148.57995545874644	158.25409871257304
p226_220	13.216257844075674	8.827175719472988	120.83600696206048	130.65374218898933
p226_221	12.430627549620107	8.565441876654077	118.41139143705301	134.9145064339516
p226_223	11.474695241840411	8.515090869680064	138.10542037986087	119.20072173141274
p226_224	11.283478032043035	7.8216858111193766	119.679602078852	102.65509219360494
p226_225	12.874454436486543	8.611470758187833	123.74956151808502	322.5806451612903
p226_226	11.57677871535431	8.263389544011137	153.8056785359726	111.53011917246049
p226_227	10.283172904112226	7.486519677311537	127.91584490740748	141.9898342541142
p226_228	13.221977450753007	7.7683177848963325	126.04877232256439	128.63503493507338
p226_229	10.325054502413456	7.297724027629792	119.63180039894806	105.47587226471757
p226_230	12.06129573987235	8.69742976945616	121.09510372993444	145.9476385317831
p226_231	10.40216514834971	7.5074109038965755	128.89748880730374	181.13005755716182
p226_232	11.546326619762935	7.619228873219514	154.5277673323305	122.8760354780066
p226_233	10.158583463549924	7.399637845802958	145.44005826529238	144.10265354138795
p226_234	9.280299455688247	6.278455295143903	190.95818501750918	152.2351142798623
p226_235	10.92553191313241	7.894716957750995	132.70130889410584	128.66126374707656
p226_236	7.838786217407916	5.166261137276964	160.81891265256846	239.1998174253494
p226_237	9.296770527104442	6.461530788048103	150.39917704646948	191.5760385746491
p226_238	10.290225532434885	7.195532581258751	127.477571403679	150.62835900848754
p226_239	12.58802737305531	7.74186680565394	134.0896171140192	325.45206702314806
p226_240	12.026739011927752	7.938285901516938	186.14807828495984	293.91477421263767
p226_241	12.831855712584078	7.488441044836249	153.04721775961167	133.6354232358825
p226_242	11.503210590538297	6.236770122737236	163.7502327050588	129.06494949274486
p226_243	10.744730009713859	7.397177562435368	122.19206026079124	127.57291249536347
p226_244	12.495799247855388	8.909102133000193	124.45432780741012	133.44997863702557
p226_245	10.164741100034613	7.49510092885702	124.04584289903045	135.87353168114495
p226_246	10.71765152701183	7.642437888594955	136.59557327644796	308.0446603359578
p226_247	11.429631015271545	8.231148139797718	140.88275226241606	120.23390750062546
p226_248	10.344084806342902	5.495697053253846	233.7339648540898	121.44131267815955
p226_249	10.83888762633325	6.6236762985335	128.2355332876562	141.23806207219826
p226_251	11.184965744827082	6.487891990325365	250.99511850471762	128.5439105448623
p226_252	13.022740574095184	8.231675141951747	138.03541776354814	119.79124713597784
p226_253	11.319121731142925	8.055163241189893	186.66103351398223	120.63460643536321
p226_254	11.669928564526623	7.644216296750627	137.59420656255438	80.50395670778988
p226_255	11.473807823342701	7.807231740269782	108.49643706283834	158.16353878668176
p226_256	11.265741331965305	7.127515685700164	118.31241656052157	128.42458017280427
p226_257	10.408740430134781	7.606324254139421	148.19695374938954	152.10380601632338
p226_258	10.42259021738661	6.587792676724426	153.07426279553212	110.77489696745043
p226_259	12.517656240985929	8.793788736247853	127.61335645403521	148.38315115879695
p226_260	11.844580694222056	7.740530789828003	181.20939683430865	129.08433549389483
p226_261	11.437023456376467	8.439081048999991	146.3164269492705	135.89966163563713
p226_262	13.426343951113884	9.832849113171042	126.56474018160358	322.5806451612903
p226_263	13.152183882470643	8.831598844208541	110.66626277272537	123.54357813847702
p226_264	12.104046056272267	8.839374513525609	142.1332589732767	306.03078725572686
p226_265	11.990882253039226	8.503099563750927	129.66445293561955	122.917878503148
p226_266	11.741769164321527	7.909065832843496	155.9006986992515	108.84826045466816
p226_267	11.810879010753531	7.329795838321945	142.6527272143977	143.49182532552874
p226_268	9.918810797530124	6.802961871643835	122.39912219261676	143.1666987366974
p226_269	12.31625511845744	7.475012709521867	114.32188133646834	108.91723620923129
p226_270	11.26888902759842	7.534980680368046	139.97455613574783	165.33070260951175
p226_271	10.7027920516071	6.066024240124109	214.5280166472836	140.95289151749793
p226_272	11.023146569538703	7.712996286695181	150.41463809261344	147.54160561725394
p226_273	10.274579955186523	7.439463182116493	174.99106059450858	290.2611453330216
p226_274	10.173215276903225	7.580207623863892	167.0344226136715	313.1201219553209
p226_276	13.545856657696511	7.87981276555069	125.67020585161735	132.34018408217867
p226_278	9.868687099016231	6.426087647946613	172.38126205632398	194.12594876059728
p226_279	9.771282583099007	6.755223497786372	149.7208380808129	152.21081492025434
p226_280	12.530717453519651	6.660652133077695	122.02844238222242	124.60528905132799
p226_281	9.143993771551788	6.8355591972734	163.97472503336596	75.37594925883157
p226_283	12.698626417857387	6.7273784607051565	125.44288153352667	127.68994004673173
p226_284	10.789301049718818	7.6482941336273385	124.51776456302994	300.7682242531929
p226_285	11.606745192201824	7.201629453384629	109.61943319619108	131.89165344921736
p226_286	10.238336051330368	6.614833810294233	223.8185855474806	99.98712123414067
p226_287	12.06370184428061	7.081472772651577	178.1989873871141	142.65177952517777
p226_288	10.793482643827042	7.462162567826366	169.0282508627777	134.6663023647676
p226_289	10.594917383195217	7.398784375641937	144.98544731845448	319.26613863746746
p226_290	10.16645848715145	7.036532175548936	197.90833861592307	305.0481907658922
p226_291	11.360383729456073	8.619304735154838	149.7921365847528	278.5846670620136
p226_292	13.123628771798709	7.986599390221906	111.50442192589107	113.0318824107235
p226_293	11.85488644419857	8.955075992473217	138.1925669695014	140.33041831422574
p226_294	9.150576467807365	6.892806649639268	198.0632093075332	114.04132966104318
p226_295	10.74046976276618	6.517778812689217	122.10708193752808	118.22148161021985
p226_296	9.82374598021726	7.005268118723671	146.02599610704974	143.86241845712627
p226_297	9.180712947836968	6.183347051955572	192.8888687277134	104.63710035988052
p226_298	11.146469587459338	8.063100605051886	160.66633177973614	136.09393192876448
p226_299	11.314083539372293	7.395162013965429	149.6590578367397	106.0815327420068
p226_300	11.28919057860247	7.215939436864726	143.82589421348456	300.2833039011178
p226_301	11.44216741878338	7.737013448235939	131.77663922394214	125.62327653771918
p226_302	11.556272951794153	8.502705122746422	128.7317442353147	121.05573092048809
p226_303	13.184481259930601	9.0977863324592	113.82291703119333	120.41445658221241
p226_304	10.425376679802262	6.4222743894631495	159.86693152627552	109.24851264840609
p226_305	12.785757003300398	8.860675840856285	142.75241598186838	144.1821242346724
p226_306	12.583984176179122	9.063532510365825	111.39267354874929	112.08286835924321
p226_307	13.072330825386475	8.793895946810913	137.80157396295832	120.62247295995643
p226_308	12.693027803229675	9.559090206463088	102.90391918035016	127.33239869312104
p226_309	10.436414485498373	7.949007708285645	177.20132122417277	134.98521822949243
p226_310	11.529625598921411	8.390676872221537	138.33953954638454	151.7823015729913
p226_311	10.501337041477242	8.429093778506104	173.1681905698062	115.17772834112711
p226_312	12.14477291218365	7.700970004932597	112.20280630064823	131.19586754844752
p226_313	11.133707133894418	7.7738210602451545	112.24157665479875	106.5485695559791
p226_314	12.160337506691231	8.285977830281256	100.8713256260248	159.20164917277
p226_315	9.378964039114136	6.734546648861628	161.52191549399112	118.28695090212935
p226_316	9.529607878853515	6.285144055079911	157.38324358287855	103.9009914379603
p226_317	11.575493708759575	7.979310149581051	120.82299492578238	114.39307604183068
p226_319	11.53490855942824	7.348822682201358	142.96069385345763	131.25037981948282
p226_320	11.671422888024578	8.999439178810345	127.15952961758966	104.21446861988919
p226_321	11.394891268432689	7.4062212451586	128.94614236148647	114.31554310005485
p226_323	12.757163473707061	7.933156061015442	113.7361685870598	163.5858954967832
p226_324	15.007239009428682	10.131905098546959	106.84797115521339	113.39633115211703
p226_325	11.902851931939294	7.862607735233559	124.949369701157	134.4953495316309
p226_326	11.985902748530663	7.021836473159665	113.12114512438275	73.88486246207187
p226_327	13.402576028697426	8.076829361759103	112.73378644713674	125.52582377399682
p226_328	13.21886352670592	8.388569878155216	138.20296486970614	65.1014382135398
p226_329	10.258890407940912	7.983998959783668	162.00010588295365	156.7684724396103
p226_330	10.07481649634752	6.9365341258559745	191.4066929410642	103.88862224111448
p226_331	11.066004019611436	7.744319542264252	151.99278862113894	122.92537961270992
p226_332	11.450543772355008	7.172225876957951	183.24657008288008	118.14928154683666
p226_333	11.410684051820429	7.497373747341582	140.98529873834926	140.0831599303248
p226_334	11.264793448117146	7.57013892277683	142.89645532436055	112.03160243633364
p226_335	8.002094699616478	5.291178848003341	191.37785819759137	125.85449052958961
p226_336	11.466109563028034	6.996109860680926	107.66776598395641	108.60653661161193
p226_337	11.7964151131689	6.4859618786105715	154.70620555523797	117.1956313099849
p226_338	11.313618433294986	7.99063816117695	164.00049455903311	129.68783847838554
p226_339	11.315957759922542	8.211800950160342	149.98467757029553	116.35604947950678
p226_340	12.016745707434758	9.14046817242145	137.49974860057966	122.20559650417582
p226_341	11.085036071358243	8.304541202259843	138.8449129455293	111.81854664411638
p226_342	12.510838515664156	8.797945520355617	126.05059866860861	139.2163683169135
p226_343	10.912124772088532	7.761429269773907	153.05202985644638	120.49444063024498
p226_344	11.208162639616653	8.015329697077494	132.99535683503814	132.5244877729647
p226_345	12.07802351583684	8.554140048307485	119.15935421037618	108.0981437085156
p226_346	10.781288527479512	8.430374960736838	142.875928718782	236.40318244178897
p226_347	11.943898776980788	8.749088400598302	124.03953228847897	121.64351420062901
p226_348	10.225952560024414	6.465157835466438	138.34620621132927	134.04328880245356
p226_349	10.594194010131865	7.273605218899047	160.53165050443818	135.30566002363014
p226_350	11.67976799806668	8.968354213105671	127.40901375268353	109.75558717163345
p226_351	10.677671674111487	7.797671570167255	141.23498038852998	141.88704049399925
p226_352	12.308646254737724	8.632892580438273	119.28198838839981	105.12985069755898
p226_353	11.130281296786508	7.63639570082265	148.91937895973328	116.91343419115584
p226_354	6.568636181992907	4.7153816117529495	197.23780373420726	112.03174575357926
p226_355	10.42767842324554	7.252286005924959	150.5956925672363	140.08546127853757
p226_356	10.142428743401418	6.038764001400437	236.93653114157152	273.76895576537953
p226_357	11.23987815358138	6.893028144075459	134.33050186499247	285.9378654657768
p226_358	11.019057082530951	7.8809931055010365	140.4621336314591	131.38764534675693
p226_359	11.4012230606902	6.052945917104527	110.96175775260524	106.34236021783707
p226_360	12.09930212765058	8.815299859248634	113.62741081874212	124.23237279876177
p226_361	13.71127839106057	9.588088841544101	116.87032721644184	129.0333464010037
p226_362	10.068540641716973	6.137396104930648	129.09866080661763	157.46599410876044
p226_363	10.916666809968014	7.607431204160432	117.82523349076621	200.74690873032242
p226_364	12.296712079924918	8.714404841876512	144.8225839244259	122.86486461394654
p226_365	12.450670882595706	7.4530234308114505	131.26271558270474	127.82763857035684
p226_366	10.465011942282286	7.3734224908795705	142.53004915668527	147.86231804241652
p226_367	10.186333386831599	6.929495254173113	179.17597916646034	313.3404112539625
p226_368	7.605191400282233	5.958693733913405	223.8221939928261	186.15148738207574
p226_369	14.408763266839914	8.319292786086331	121.83759805692901	255.86710292483127
p226_370	12.372152974874737	10.08690462999169	128.80588841331416	141.8619053514298
p227_001	15.706811264510202	6.1730226289864305	154.02329663846697	136.223547047189
p227_002	12.332532741050978	8.380109907777793	148.4110832994307	131.1919552972142
p227_003	12.630092887763835	7.718954724675931	140.69856631023433	129.24584031156743
p227_004	11.124685635194682	7.363708341674355	169.23019429647553	119.95324086232081
p227_005	13.539976668466508	8.548511088101916	130.81330273395938	124.69244499260702
p227_006	12.266153315640112	8.073461245752894	161.5025943595254	117.842585438516
p227_008	12.809194263766582	8.799849686865484	151.043705783208	152.2843525998014
p227_009	13.209734084999116	8.581779662219652	147.81428852017058	120.87643028378149
p227_010	14.270311063835779	9.048331679744447	147.06747873854133	178.65253556554097
p227_011	12.606241787285889	8.785200113851658	147.68419363733736	128.26768440483292
p227_012	13.145568169140528	9.39639566384225	144.34360790604828	130.39499760487735
p227_013	11.946515214622282	7.982815425542744	141.8506935757713	139.64781339648462
p227_014	12.570397550624351	8.875196485469946	143.82769231562312	127.97299829053495
p227_015	13.383154554979095	9.068921972491282	128.14616284361458	282.837418409176
p227_016	12.091409872784848	8.44076057466627	147.55513855570675	123.30030001407147
p227_017	11.181921911644876	7.957511421778268	162.45894628784774	143.37620583951164
p227_018	12.776476139376584	8.71626206686755	127.01047477190023	138.236040189748
p227_019	10.953700932200618	6.947222280570983	149.62037306618674	169.05954928700984
p227_020	13.002552789030409	8.84728017971724	128.07656532105048	135.26911181011852
p227_021	11.143895620767774	7.975228755815201	147.60910560701376	152.86602073533274
p227_022	12.451649875395923	8.799643146234018	147.46781972436665	141.64423464108896
p227_023	13.528072507483648	9.363036094656007	129.43405875012564	126.1277432928198
p227_024	13.056228662259873	9.316693978540123	131.99697372842925	131.92045593591962
